Fare amount;Wind Direction;Humidity;Wind Speed;Temperature;Pressure
6;241;74;4;303;1009
14;99;78;1;289;1000
5;360;48;4;276;1034
14;260;59;9;273;1007
6;197;57;0;294;1008
15;322;64;5;263;1016
8;360;70;9;280;1009
35;226;68;4;281;1022
7;65;88;4;276;1013
14;212;80;0;268;1028
13;70;93;7;286;1012
6;297;63;0;283;1022
6;346;82;4;276;1013
11;316;69;4;261;1014
16;50;70;2;281;1020
8;210;69;2;274;1008
9;176;89;2;286;1034
8;40;64;8;273;1002
8;12;80;3;268;1011
34;340;40;1;299;1014
7;226;87;1;280;1020
10;320;93;1;277;1009
8;270;46;3;293;1013
8;311;66;0;291;1012
13;198;61;4;302;1021
14;220;83;1;291;1007
57;244;80;3;271;1017
9;305;63;1;308;1022
5;311;91;3;275;1015
8;244;38;3;292;981
14;210;58;3;300;1021
14;215;87;4;287;1020
6;244;61;3;282;968
7;163;73;2;295;1023
5;284;82;2;295;1009
16;310;60;4;278;1019
15;64;85;2;285;1031
12;280;34;4;290;1015
82;280;73;2;295;1017
9;20;64;3;274;1026
8;256;78;3;282;1004
5;90;49;2;268;1034
7;20;69;6;275;1017
7;295;96;3;294;1023
15;280;44;4;276;1011
35;312;39;4;272;1030
8;60;65;14;277;1011
10;230;47;5;273;1024
6;60;88;4;294;1012
42;50;33;6;290;1030
11;10;56;3;277;1023
16;0;53;2;293;1019
14;72;58;2;294;1021
15;310;59;5;276;1016
7;244;80;3;264;1014
5;320;48;2;276;1016
8;121;100;1;287;1015
10;300;45;6;279;1016
6;60;93;8;286;1020
18;324;71;3;267;1043
9;60;70;6;281;1025
12;244;80;3;263;1023
7;335;92;1;287;1010
12;200;78;1;292;1012
15;240;48;7;279;1022
8;209;66;1;278;1008
8;69;86;3;279;1040
57;0;51;0;287;1020
10;160;71;4;284;1027
9;60;57;3;280;1030
7;30;74;2;275;1026
12;160;64;5;297;1020
9;250;63;4;289;1000
35;330;51;1;307;1019
10;312;71;0;278;1011
32;332;41;2;298;1016
5;250;60;6;276;1012
14;332;95;3;292;1008
10;60;83;2;291;1016
8;10;81;3;284;1018
10;174;89;2;277;1033
14;221;93;1;292;1010
7;160;47;1;273;1026
6;209;72;0;297;1002
23;340;48;4;280;1005
9;280;51;12;276;1006
12;327;72;2;282;1016
5;309;78;2;285;1019
14;227;71;3;267;1015
22;20;100;1;281;1000
57;250;62;4;268;1028
14;244;58;3;279;980
19;0;58;0;269;1023
12;340;48;4;280;1005
10;190;77;5;288;1016
33;209;54;0;296;1019
12;190;61;4;298;1013
52;325;35;3;293;1018
16;30;100;3;290;1015
19;295;65;8;264;1024
12;198;90;2;286;1021
14;270;45;6;279;1026
24;120;97;0;292;1022
15;125;82;1;296;1016
3;230;58;6;270;1025
8;70;47;2;296;1023
10;340;49;3;269;1032
6;189;70;0;291;1008
7;320;42;6;270;1021
5;260;100;2;279;1015
9;316;87;2;290;1009
16;0;21;0;290;1018
20;246;84;1;288;992
13;320;46;10;270;1020
8;270;35;3;284;1009
6;194;82;1;268;1033
10;320;76;4;280;1014
10;208;34;2;292;1023
8;330;39;6;298;1013
5;240;14;2;284;1025
13;30;47;5;287;1027
10;290;36;8;280;1010
19;360;93;7;274;1010
7;210;74;2;295;1017
57;200;74;3;299;1009
4;330;46;3;294;1020
37;313;59;3;289;1012
5;60;60;4;290;1025
6;239;94;4;300;1009
57;328;55;1;293;1011
8;222;91;1;270;1027
7;102;80;1;261;1031
9;285;93;2;272;1008
4;0;28;3;281;1026
6;333;82;3;282;1026
29;173;44;0;291;990
6;290;57;4;282;1015
6;0;78;0;295;1019
8;313;29;2;297;1015
21;280;49;6;279;1025
7;230;40;3;282;1015
9;322;77;3;290;1008
25;210;69;2;274;1008
6;248;93;0;296;1014
8;230;72;3;289;1020
57;351;76;1;264;1028
13;20;87;3;279;1019
13;310;23;8;289;1006
10;40;65;4;279;1023
11;312;30;1;301;1020
12;70;74;6;276;999
6;185;93;5;292;1009
15;260;42;2;296;983
5;87;67;1;286;991
6;260;77;1;291;1017
9;180;61;4;284;1013
12;180;66;3;283;1029
9;40;74;4;276;1027
15;40;50;6;284;1026
5;350;34;8;299;1014
8;191;80;2;269;1021
50;196;98;3;295;979
14;20;72;2;292;1016
35;320;48;3;279;1021
14;160;50;3;270;1035
7;340;52;5;278;1020
6;250;66;3;281;1017
6;257;69;1;268;1040
8;290;42;10;272;1016
6;30;63;4;270;1029
9;270;52;6;278;1013
6;162;40;1;297;985
11;310;80;8;276;997
26;244;89;3;267;987
7;280;24;4;300;1014
6;300;71;8;285;1016
5;320;88;4;293;1008
19;15;88;3;269;1040
10;300;41;2;299;1016
8;40;71;2;285;1013
7;260;87;3;280;1011
11;31;77;1;295;1015
7;60;64;1;290;1028
3;243;84;4;288;1010
13;90;100;1;289;1006
8;25;78;1;289;983
20;40;72;1;290;1018
22;247;63;4;271;1027
10;160;58;6;302;1019
9;50;70;5;280;1039
4;350;51;7;276;1032
15;0;78;0;295;1019
16;336;92;2;273;997
9;329;96;1;278;1020
12;120;84;1;280;1021
11;300;64;4;292;1011
33;244;80;3;278;1004
8;100;94;2;295;1006
5;285;68;4;283;1026
10;0;64;0;271;1023
5;241;61;4;289;1025
8;60;86;2;274;1019
15;144;49;1;300;1012
12;0;54;0;285;1019
10;153;82;3;291;1015
23;192;93;1;269;1043
8;330;62;1;273;1022
4;360;70;2;277;1014
13;290;40;4;291;1016
10;307;54;1;306;1013
70;290;45;6;300;1005
13;48;78;4;288;984
15;183;83;3;291;1024
11;50;75;6;279;1032
14;251;77;2;264;1024
9;260;82;9;272;1003
5;200;74;3;299;1009
19;97;97;1;286;1018
14;244;80;3;267;1034
5;314;89;2;290;1009
12;220;64;3;294;1013
32;220;73;3;291;1017
5;290;46;4;270;1015
5;320;19;5;289;1017
23;40;32;0;290;1015
37;100;80;0;270;1033
9;190;50;2;273;1026
7;206;49;1;280;1022
57;276;75;2;289;1020
8;60;69;4;275;1019
6;277;98;3;276;1038
17;300;42;5;260;1026
12;238;64;2;284;1014
21;322;81;2;297;1003
9;320;49;10;281;1009
12;218;92;0;291;1011
5;98;66;6;283;1041
7;57;64;2;293;1012
52;295;80;1;268;1020
10;250;35;4;287;1021
12;214;97;1;290;1020
9;240;56;3;278;1025
7;150;47;2;271;1026
7;176;89;2;286;1034
6;300;40;9;274;1016
9;0;53;2;294;1019
6;240;49;3;268;1018
4;360;36;3;292;1022
4;256;98;1;294;1020
12;170;88;3;293;1001
6;244;52;3;279;986
7;190;87;3;282;1008
6;230;72;2;291;1022
12;226;80;0;277;1017
8;86;76;1;287;1035
7;321;72;6;268;1013
10;180;83;4;297;1016
13;40;87;8;287;1018
10;135;64;0;293;1019
13;294;100;2;284;1021
5;332;88;2;295;1023
6;244;80;3;267;1014
7;173;80;2;291;1011
10;312;77;2;282;1021
16;244;80;3;284;1022
4;270;67;1;268;1027
14;70;93;4;281;1019
10;265;32;1;291;1009
13;196;62;2;305;1005
6;126;71;2;285;1049
6;270;47;7;276;1016
16;170;52;2;293;1014
10;190;32;6;276;1026
14;55;84;2;287;1035
10;155;62;1;298;1019
14;310;22;4;273;1021
5;84;70;3;294;1021
14;183;63;3;296;1031
7;237;80;2;267;1032
3;280;25;8;282;1015
5;320;55;4;275;1017
6;244;38;3;292;981
82;89;89;1;268;1014
5;20;49;4;268;1022
6;323;63;2;278;1005
5;110;65;1;295;1023
7;350;86;4;274;1017
5;260;61;5;282;1002
8;324;53;2;284;1010
13;180;76;5;288;1022
11;244;59;3;272;1000
7;240;39;6;300;1013
8;293;90;3;274;995
7;210;50;5;277;1013
5;321;64;8;283;1010
6;331;70;3;269;1018
17;220;81;1;283;1019
12;310;44;3;267;1028
12;224;76;4;289;1023
19;215;78;1;294;1010
9;250;71;1;281;1019
20;310;41;8;276;1018
5;180;82;4;289;1009
6;60;69;3;295;1015
23;308;76;2;265;1021
28;320;50;4;293;1012
7;175;77;1;273;1035
25;244;38;3;279;977
3;330;81;2;288;1013
13;180;41;8;297;1024
6;135;43;1;299;1019
10;290;61;7;280;1006
6;0;44;0;266;1029
9;50;81;6;279;1028
20;300;69;4;274;1004
13;250;72;8;289;1010
9;300;34;7;264;1023
7;230;80;3;273;1017
16;250;35;3;284;1011
8;330;80;4;273;1009
16;330;50;6;271;1034
9;250;77;3;291;1012
6;210;69;1;277;1025
23;294;73;3;276;1027
8;244;83;3;277;974
10;20;52;3;277;1037
12;200;58;3;299;1016
4;280;41;8;265;1013
8;170;31;5;301;1019
9;290;38;1;282;1006
23;50;93;3;275;1017
7;224;67;2;275;1003
16;205;74;3;298;1022
7;220;69;4;302;1011
11;174;48;2;296;1022
17;314;82;2;289;1010
52;50;82;4;287;1021
17;142;75;1;280;1017
8;310;58;6;270;1022
19;310;59;3;273;1026
16;274;75;3;271;1011
11;100;63;6;291;1018
7;360;27;5;274;1024
12;300;69;4;274;1004
3;180;93;2;286;1011
8;190;38;2;298;1016
8;170;74;5;299;1010
11;50;100;2;287;1021
7;18;73;3;286;1004
7;160;69;3;300;1016
36;167;77;2;293;1025
5;316;69;4;261;1014
7;160;88;2;293;1011
8;334;74;1;258;1025
13;36;88;3;280;1042
7;320;60;2;273;1024
7;10;87;3;284;1031
32;40;82;2;292;1013
11;226;59;2;296;1025
11;140;46;3;296;1017
6;260;38;8;295;1009
5;201;50;3;289;1022
8;320;34;9;276;1027
14;193;94;2;271;1013
8;190;87;3;281;1019
57;240;80;5;283;1014
3;260;80;8;291;1003
12;20;68;2;290;1020
26;270;43;5;283;1013
11;150;78;1;298;1017
7;30;34;6;275;1025
5;110;87;5;284;1008
6;0;93;2;282;1031
12;233;80;2;269;1029
5;125;68;1;274;1035
3;200;37;2;281;1017
57;53;77;1;288;1022
63;7;78;1;268;1015
25;203;74;3;296;1019
12;320;59;5;275;1016
26;92;53;1;268;1022
7;310;37;8;284;1022
31;120;30;6;284;1034
8;289;87;1;269;1024
10;302;80;6;281;1024
7;250;36;4;297;1019
10;105;82;2;282;1050
10;290;70;4;276;1025
15;292;30;1;293;1026
8;196;51;3;301;1029
28;294;77;4;263;1015
6;220;51;5;290;1016
22;133;70;2;291;1020
9;44;77;2;268;1015
20;211;99;0;295;1008
9;110;87;6;280;1019
4;270;50;4;274;1011
10;260;46;5;290;1013
16;232;72;2;273;1040
19;244;95;3;273;986
8;250;36;4;278;1010
6;155;56;2;269;1026
10;290;32;9;284;1012
6;340;36;6;262;1028
4;303;49;1;288;1035
8;250;48;5;302;1009
7;290;23;8;284;1006
7;140;64;3;275;1027
34;150;68;4;293;1020
8;240;45;5;302;1009
9;190;57;5;298;1028
9;162;51;3;298;1018
8;70;87;6;278;1010
8;2;49;1;294;1011
5;310;40;3;294;1014
5;30;72;2;288;1019
7;60;80;7;273;1019
8;200;64;2;295;1016
6;192;93;1;269;1043
6;262;68;2;282;1017
8;94;94;2;292;983
5;220;93;2;275;1010
13;330;56;5;279;1001
39;300;49;5;280;1000
29;330;52;3;277;1018
43;300;81;4;272;1019
10;227;42;3;293;1021
7;172;73;3;289;1017
19;262;73;3;265;1020
26;247;66;1;298;1019
13;244;80;3;275;1017
9;0;33;1;286;1030
5;260;57;2;265;1027
5;230;34;3;284;1021
5;310;37;5;265;1020
11;20;55;4;289;1018
14;95;66;1;296;988
19;340;80;8;274;1018
9;295;97;3;272;1029
4;310;51;6;276;1007
8;20;82;3;290;1020
17;180;64;3;295;1022
5;240;59;3;274;1003
57;242;83;2;299;1017
8;29;41;1;285;1006
7;320;42;9;270;1016
57;244;43;3;279;980
16;350;60;9;278;1009
10;20;93;3;288;1017
9;90;59;3;274;1031
5;170;58;2;267;1011
4;270;34;4;299;1014
10;60;87;4;289;1018
25;130;54;4;300;1020
15;270;58;5;284;1006
15;327;88;1;268;1021
9;60;87;1;287;1006
10;220;48;2;301;1017
16;170;73;2;295;1017
19;180;88;6;291;1009
20;260;58;1;268;1022
5;310;52;7;279;1005
8;355;69;2;301;1021
14;245;93;1;295;1020
11;241;61;4;289;1025
6;50;76;3;285;1021
16;10;68;2;272;1027
45;310;81;9;279;1007
12;230;51;5;302;1006
11;273;31;6;285;1020
7;300;64;5;276;1015
5;295;96;3;294;1023
10;321;72;6;268;1013
12;181;83;5;294;970
10;349;95;2;270;1014
12;233;81;2;267;1012
33;220;79;1;267;1020
12;310;78;3;262;1022
15;40;60;2;293;1024
12;302;74;2;286;1012
10;317;49;2;298;1015
6;222;80;2;300;1009
18;140;59;4;289;1027
25;265;46;3;293;1027
11;231;91;3;288;1026
15;244;69;3;272;974
7;290;63;5;291;1009
5;312;49;4;298;1025
4;224;84;3;279;1014
7;33;74;3;290;1024
9;218;87;2;279;1029
15;130;42;5;290;1030
9;20;93;4;275;1016
11;290;60;6;274;1019
13;250;28;8;302;1012
5;40;87;4;278;1007
4;280;34;8;275;1013
7;69;82;2;292;1014
11;290;56;6;278;1015
28;260;34;3;275;1013
18;175;83;2;300;1014
6;280;47;3;294;1019
18;330;16;4;291;1024
12;204;69;1;296;1014
11;253;62;8;272;1024
6;277;92;5;276;1022
6;70;100;1;280;1013
16;111;36;3;293;1007
23;230;38;4;287;1004
15;320;59;5;274;1008
21;320;48;4;279;1032
14;327;72;2;282;1016
4;60;93;8;286;1020
7;244;80;3;281;995
26;278;76;2;301;1006
8;301;80;1;266;1024
6;311;88;5;266;997
41;280;48;4;277;1018
10;260;74;8;273;991
14;301;94;4;273;1031
3;86;76;2;297;1017
10;300;63;5;277;1023
40;100;17;2;293;1026
19;190;53;2;297;979
45;40;82;2;289;1019
14;244;80;3;273;1020
4;50;52;4;279;1027
14;240;64;4;297;1017
7;36;80;3;281;1042
14;281;67;2;293;1002
6;280;29;7;281;1015
8;300;43;14;274;1014
25;230;64;4;274;1030
13;60;86;8;275;1032
9;270;34;5;297;1011
10;310;48;7;279;1015
14;60;87;1;283;1014
6;244;56;3;267;1007
7;230;40;2;283;1021
8;203;79;1;259;1024
11;0;50;0;285;1017
9;50;93;2;287;1019
18;170;50;5;288;1025
12;260;24;10;286;1010
9;200;78;1;292;1012
7;250;45;3;282;1028
13;100;38;2;274;1026
8;293;27;0;275;1035
55;320;40;6;293;1016
9;210;24;7;278;1019
10;320;56;5;294;1015
7;20;68;7;271;1035
10;310;59;5;273;1016
6;310;58;4;271;1026
10;36;88;3;280;1041
52;190;35;5;269;1006
9;320;52;4;278;1022
5;240;93;4;279;1006
15;300;78;1;295;1008
9;171;55;0;297;1024
8;230;95;1;296;1018
3;251;69;4;269;1025
9;154;93;1;281;1018
5;20;69;3;275;1035
4;0;16;1;291;1021
10;50;72;4;291;1017
6;110;54;5;288;1007
123;323;58;1;292;1008
7;10;87;5;282;1016
5;276;94;3;273;1016
10;300;44;9;265;1019
24;170;50;5;288;1025
6;220;64;4;272;1030
29;150;73;2;295;1017
6;310;72;2;291;1022
6;340;47;6;274;1012
10;150;64;3;295;1020
11;225;64;8;279;1033
7;70;69;8;276;1013
6;173;48;0;289;991
20;310;83;4;290;1018
9;314;68;4;264;1011
13;179;63;1;299;998
5;104;90;3;292;1029
7;346;82;4;276;1013
6;320;55;6;274;1024
26;360;86;6;274;1011
9;320;58;10;283;1007
15;230;37;3;286;1012
7;315;39;0;272;1021
12;309;81;4;266;1024
7;260;72;1;290;1009
9;317;73;1;256;1040
23;50;43;6;284;1034
13;320;55;7;275;1014
8;250;60;6;276;1012
13;340;52;4;281;1027
11;212;44;0;298;1019
8;60;81;3;284;1022
16;124;56;1;300;1006
10;270;36;4;296;1012
12;265;50;3;278;1022
11;360;41;6;266;1038
7;30;85;1;294;1020
14;237;63;4;289;1024
9;161;77;1;289;1017
6;267;50;10;278;1006
5;20;43;2;280;1030
6;250;30;5;300;1019
16;0;100;0;287;1018
18;314;47;4;279;1011
4;185;94;3;298;975
5;190;80;3;275;1015
13;220;71;1;282;1019
17;0;36;0;270;1025
7;149;59;1;303;1015
15;293;76;3;287;1022
9;81;93;4;280;1023
12;31;84;1;293;1014
6;202;70;0;282;1015
8;170;81;5;278;1010
5;40;41;3;289;1024
8;2;49;1;302;1011
12;169;97;3;290;969
7;222;91;1;270;1027
10;21;93;1;276;1013
11;230;18;3;287;1022
9;300;44;1;296;1017
17;260;47;1;275;1019
8;214;82;1;293;1014
8;200;30;10;297;1017
57;153;93;3;291;1014
12;276;50;1;291;1014
9;179;81;3;295;1017
11;191;97;10;285;1015
13;103;96;4;285;1020
13;159;60;0;295;1008
10;341;75;1;289;1009
6;68;30;0;277;1024
9;286;100;2;279;1015
17;190;56;3;277;1014
6;324;54;2;271;1022
8;150;47;4;298;1016
38;198;84;2;270;1022
9;184;73;1;291;1025
5;160;51;1;274;1024
8;290;52;5;279;1025
13;40;68;4;290;1020
15;330;33;4;293;1016
26;107;42;1;298;1017
12;30;70;2;280;1020
14;244;57;3;281;984
6;60;93;4;280;1001
26;209;82;1;267;1017
14;127;79;2;291;1021
7;43;86;1;291;1018
21;300;22;6;278;1014
11;70;100;1;276;1014
10;180;93;8;289;1003
10;0;34;0;272;1020
6;170;85;2;282;1039
10;330;50;3;281;1013
5;306;63;2;266;1018
12;2;54;2;291;1023
15;60;80;2;273;1029
37;150;55;7;289;1011
23;191;35;1;298;1018
7;310;81;2;276;1019
14;320;68;12;270;1013
6;360;75;3;276;1024
9;330;53;3;294;976
8;90;75;1;290;1006
13;165;53;1;303;1013
23;44;97;2;274;1014
9;270;54;8;271;1012
5;299;60;5;279;1031
36;18;83;2;274;1016
17;45;59;0;300;1011
7;100;66;6;283;1041
41;200;75;1;271;1015
8;347;80;4;269;1016
6;160;93;7;292;1000
13;310;28;6;271;1031
8;0;100;0;280;1011
5;310;39;7;291;1014
7;270;61;5;281;1004
13;360;59;3;276;1027
12;76;95;2;288;1020
10;201;59;2;281;1007
6;166;59;1;300;1024
8;56;100;1;284;1019
7;360;45;3;279;1021
9;320;39;4;269;1021
31;235;97;1;266;1051
5;50;81;6;278;1012
14;162;35;2;297;1019
12;100;74;2;299;1014
10;10;55;4;273;1019
15;330;45;2;267;1030
10;199;52;2;296;1021
5;320;96;4;268;1036
10;176;42;2;301;1021
10;223;86;3;295;1024
5;313;87;2;270;1020
11;50;82;5;289;1015
13;260;87;3;280;1011
6;244;80;3;264;1009
17;283;93;1;276;1013
16;320;93;3;275;1015
6;60;80;11;274;1014
12;133;96;1;278;1032
16;30;93;4;275;1013
16;300;64;6;275;1024
4;171;52;3;294;1030
35;244;83;3;268;995
7;56;35;3;282;1031
15;50;43;4;272;1025
8;93;78;1;286;1028
5;340;30;5;286;1019
5;182;77;1;284;1013
13;36;88;3;280;1041
10;330;56;4;275;1020
18;303;56;4;284;1030
63;257;67;2;260;1035
15;344;60;3;283;1035
9;293;55;0;284;1020
22;273;55;2;270;1023
4;137;60;3;294;1021
7;299;72;1;285;987
11;260;57;3;280;1012
7;280;34;5;273;1019
15;200;73;3;296;1018
13;350;38;9;278;1032
8;170;56;6;294;1006
9;360;74;2;273;1023
11;203;66;1;278;1003
28;211;43;1;292;989
16;170;57;3;267;1033
7;350;54;2;282;1018
6;53;80;3;270;1020
21;245;58;1;295;1016
7;120;93;6;290;1011
4;244;65;3;258;1016
6;50;82;5;289;1015
6;5;62;1;301;1007
11;298;68;3;266;1036
14;149;87;2;267;1021
23;300;34;6;300;1010
19;280;84;2;267;1011
6;296;75;3;275;1026
9;260;60;6;277;1015
4;60;93;3;280;1013
43;90;42;3;281;1022
11;202;57;1;293;1015
20;196;73;1;293;1019
8;0;88;0;294;1019
6;330;46;3;294;1020
12;219;82;1;273;1020
14;244;62;2;281;1023
20;201;80;0;267;1030
7;98;66;6;283;1041
16;58;43;1;300;1021
6;243;100;3;281;1032
14;119;56;2;292;1021
12;244;69;3;279;987
10;295;90;3;274;995
3;20;52;7;289;1022
9;170;73;3;296;1021
7;290;40;9;284;1013
14;10;60;3;274;1035
6;100;94;2;295;1017
9;40;78;3;295;1011
15;127;75;0;291;1016
23;0;81;0;279;1008
9;244;61;3;271;982
13;310;44;8;275;1013
12;300;74;3;274;1011
10;270;52;6;278;1013
9;295;64;2;279;1034
6;244;84;3;269;996
9;257;66;6;273;1018
6;310;55;6;275;1017
7;210;86;2;270;1029
7;260;92;2;291;981
3;232;61;1;263;1039
9;0;37;3;286;1027
13;170;50;5;288;1025
11;131;66;3;294;1020
14;282;80;1;269;1026
10;257;66;6;273;1018
9;300;23;5;271;1015
16;180;54;2;300;1003
17;210;86;3;274;1013
7;130;78;5;296;1013
13;253;23;3;279;1031
11;300;75;7;277;1014
8;250;69;1;276;1013
11;228;93;1;282;982
18;10;81;4;284;1018
16;128;80;2;259;1018
7;0;48;0;278;1010
5;180;54;4;299;1012
8;315;49;0;271;1036
5;244;49;3;267;984
5;200;63;4;301;1022
16;227;48;0;291;1030
9;170;82;6;291;1009
17;214;96;2;275;1026
5;140;61;2;297;1016
12;302;91;3;274;996
13;46;10;1;283;1031
8;100;94;2;295;1017
14;230;72;2;262;1026
20;342;55;1;293;982
18;69;98;3;274;1011
38;163;73;2;295;1023
9;230;70;2;279;1014
4;220;43;4;284;1015
6;340;68;7;269;1017
35;328;78;1;296;1024
7;270;68;3;270;1025
14;344;66;1;301;1007
12;220;54;3;297;1016
66;290;65;4;276;1023
10;228;52;1;306;1007
36;25;72;4;291;1013
15;200;36;3;287;1019
24;250;77;4;287;1012
28;103;97;2;286;1018
8;277;79;2;260;1020
8;210;44;3;275;1012
9;317;91;2;291;981
23;10;81;3;283;1020
5;240;64;2;272;1028
14;12;62;0;305;1013
14;168;48;1;301;1011
10;90;47;1;290;1022
18;244;80;3;284;1022
6;135;83;2;292;1017
10;120;44;2;287;1028
8;318;65;3;271;1033
20;270;88;4;297;1010
16;60;70;4;278;1030
9;243;57;1;296;1018
6;266;96;2;296;1023
10;270;80;1;284;1017
7;325;53;2;293;977
10;260;72;1;286;1022
6;342;58;1;292;983
18;70;66;2;280;1027
15;300;53;5;269;1033
14;280;52;2;291;1015
5;250;54;2;284;1027
22;182;52;2;286;1041
37;197;59;2;281;1010
4;29;88;3;281;1040
8;90;40;6;282;1033
16;82;81;1;288;1034
5;40;88;2;291;1014
12;303;81;0;296;1003
9;165;37;5;279;1012
10;253;81;1;296;1025
10;260;52;6;277;1010
50;36;77;2;282;1042
17;240;76;7;282;987
3;20;60;5;276;1034
9;130;71;6;283;1016
22;150;83;1;275;1039
57;57;80;1;268;1022
6;30;73;3;269;1014
7;350;33;2;269;1030
8;308;47;4;290;1009
6;50;77;3;292;1012
5;200;33;3;287;1021
8;300;49;5;280;1000
5;75;100;1;283;1030
8;300;47;6;275;1017
42;14;91;4;269;1005
11;305;89;4;274;1037
4;350;42;11;270;1005
7;272;99;3;275;1037
11;60;87;5;288;1010
6;300;37;8;278;1024
10;197;95;1;296;1015
6;0;86;0;274;1005
8;40;87;8;287;1018
28;310;42;6;287;1015
10;5;62;1;301;1007
9;82;87;1;288;1013
5;171;71;1;286;1023
16;180;66;3;285;1023
8;315;35;3;277;1024
7;50;41;4;277;1024
20;244;68;3;279;1036
10;264;80;0;272;1027
8;186;94;4;295;981
14;119;93;2;292;1015
10;0;41;0;287;1024
9;20;57;7;267;1032
19;244;72;3;281;995
6;270;68;4;268;1025
5;20;87;17;288;974
7;300;48;6;275;1018
10;177;99;3;295;981
21;220;82;3;290;1016
58;70;80;7;277;1031
6;325;67;5;263;1019
7;170;49;8;297;1014
8;322;47;1;277;1023
6;270;48;5;277;1014
7;333;73;1;263;1042
9;352;95;1;288;1009
7;58;97;3;273;996
10;9;75;1;304;1022
7;50;76;3;286;1024
30;244;59;3;266;993
17;320;54;5;286;1008
7;293;80;0;270;1029
5;310;39;5;272;1033
19;268;72;1;303;1022
14;244;36;3;291;982
17;10;87;5;282;1016
28;310;85;3;268;1028
5;244;88;1;291;1017
9;100;77;5;289;1014
11;320;26;4;280;1030
9;176;95;2;283;1024
7;221;38;5;278;1024
13;319;65;1;287;1026
17;140;47;3;290;1015
24;269;95;5;270;1032
24;350;87;1;295;1016
12;30;87;4;285;1022
10;300;53;8;283;1001
11;100;18;5;291;1026
21;340;50;5;297;1016
15;194;92;2;285;1022
6;10;55;2;272;1030
10;180;88;3;296;1019
9;279;57;2;259;1030
11;67;42;12;277;1012
22;323;53;0;262;1034
9;330;50;3;285;1015
12;276;68;1;298;983
7;260;39;10;290;996
4;210;69;3;274;1016
13;310;40;6;264;1010
15;244;59;3;284;970
18;50;87;6;278;1013
6;160;88;4;290;1016
11;280;45;4;270;1020
20;360;93;1;287;1011
13;244;81;3;268;993
20;0;83;0;294;1010
43;327;80;3;272;1039
17;236;80;2;280;1016
8;0;59;2;274;1022
15;340;77;1;292;1008
9;10;76;9;284;1006
57;289;80;2;277;1012
7;210;82;3;286;1017
9;0;74;0;271;1008
14;233;60;2;305;1016
8;180;44;3;289;1027
8;170;33;7;287;1023
7;135;80;1;280;1022
9;30;87;2;279;1025
8;265;61;2;298;1018
6;120;65;1;299;1022
9;50;59;3;275;1007
8;244;55;4;301;1010
16;297;47;3;276;1009
9;210;78;1;299;1013
14;170;83;4;294;1017
43;92;83;1;289;1024
8;329;86;5;289;995
7;20;68;5;271;1026
12;165;93;1;289;1008
6;330;87;4;276;1043
7;204;59;3;304;1012
12;40;100;4;279;1014
11;40;82;2;285;1020
15;201;100;2;280;1039
5;330;73;2;292;1012
11;50;67;2;288;1022
6;231;80;2;273;1022
7;243;100;3;281;1032
7;90;41;3;297;1023
8;248;73;8;299;1009
29;140;49;3;280;1040
40;89;52;0;309;1021
24;240;77;6;290;1011
9;266;29;1;297;1018
4;114;70;0;287;1023
9;59;76;2;297;1017
7;290;79;5;273;1002
12;244;64;3;279;984
18;201;98;2;295;980
14;211;80;3;298;978
6;244;79;3;287;1003
10;250;45;5;302;1008
60;161;42;1;296;1019
14;243;72;2;262;1022
17;327;93;1;279;1020
12;360;48;2;276;1029
16;94;56;1;298;986
11;240;43;1;279;1024
9;30;51;4;270;1023
6;319;27;2;279;1023
5;226;41;3;299;1019
9;299;58;4;284;1029
44;0;73;1;297;1022
7;340;81;3;281;1021
11;40;49;1;294;1020
16;271;43;5;271;1019
5;150;55;3;290;1023
8;17;77;0;298;1012
6;180;36;0;297;1017
45;250;37;5;266;1022
8;200;83;4;296;1013
8;320;93;3;279;1010
7;110;49;1;287;1013
17;356;32;5;300;1018
8;270;81;5;283;1004
5;260;45;6;277;1014
9;300;48;4;266;1030
6;311;83;4;267;1024
27;240;39;6;304;1011
36;200;41;9;297;1013
10;190;88;3;293;1009
23;99;38;2;287;1038
7;230;64;1;274;1021
23;300;44;9;265;1019
9;202;42;1;292;1022
8;10;69;1;292;1022
29;225;78;1;298;1017
12;220;51;2;273;1023
8;260;34;8;276;1017
12;244;64;3;271;978
7;170;52;2;294;1014
